"asvid","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species","confidence"
"21197dbbf75802245796293e3f2f5fe6","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","",0.98
"deba3ff7f7e05cdf6e1c4c8e5aa22d6d","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia UCG-014","","","",1
"34ef13b960b7e67e739245a3146c599d","Bacteria","Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcus","",0.73
"773aebf8683e0260311828b9479d524d","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","DNF00809","",0.76
"8b8beead237fdc0fc64a793c589f1bc1","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.78
"adf8882d5fd60155f03f9a52e900d32d","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera","coerulea",1
"1f45e7383280efc0f2e929124aaa854b","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","","","",0.77
"356c72fa756158b81ae99e79ed274ba3","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.64
"58d3ae4c977b2d6f9046a3184a33c8f9","Bacteria","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","",0.99
"3fd91e57b9398e7af31f0fdf1b2a6b12","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",0.64
"76c9f23832ec41a497213babebe95dec","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Murdochiella","",1
"99ff0ff405ef0b54bee4f1940903d098","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","","",0.82
"99f364c370d8a37b4879a8ece5d6d1e3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",0.88
"907d0874b7f2fb66bc0ffd5f2266980d","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","","",0.94
"59f7d8a7f37d6eeec95eb556f33da267","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Actinobacillus","",0.82
"43a0aee897c7f5b1e71eb0fc8dce5db8","Bacteria","Bacteria","","","","","","",1
"bccc1ad5ca7d1787ea1a7ebdb41f76b5","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","","","",1
"63a682f887b0abf4fa9a7cee3b1b8420","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Parvimonas","",0.93
"883bb1e6acf14688e3960551522bbe16","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",0.59
"28248702851b45c2ac065c86f438a544","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Aquamonas","",0.62
"c2214f5c48ce111caeeb8f928ca5b648","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family XIII AD3011 group","",0.92
"4b45b04f3f679e9f4239a3773656aab0","Bacteria","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","",1
"c4941c0a1b1300ff1e78811dfe80eb10","Bacteria","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Victivallaceae","","",1
"251afb37e4420dd21b47db56e439810a","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family XIII AD3011 group","",0.84
"2bc0d2cca9c2d55fbc398436dd8ad044","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","",1
"94a7f92854bb619729bace2925578551","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.7
"5619177dbd2cc36c8e96512be201eb98","Bacteria","Bacteria","Firmicutes","","","","","",0.54
"53a08172ba126ef9d170290e8165ace7","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","",0.96
"b20bd5c0141a4d134304eff1f0a3cc49","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"af26ba64d6f2fab3985dbc4fb2a8241f","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","",0.7
"e4d372253f7e181681c86e0f6033fdd8","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.88
"fed96c72cc4e65acfedc7b966fb21c6a","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","","",1
"3a33c0e024a7d8c9216aa6879ae054fe","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Conservatibacter","",0.98
"54d5ef37cc6ef0a22da2c44d036b36b7","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005","",0.73
"97fe9208e28a52b018653b6df642f910","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","",0.84
"c7d38bfb6a6204b1c324181782bbdefc","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"d3f5bf6dc8e2971df25f53ee977dfa57","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",1
"b7a906a394a99074ea8320d2c539ebe3","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",0.79
"615ee82f38fe775f618ed9d50a4c140b","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Clostridioides","difficile",1
"33751915b86ac307588206beceeeb7d3","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","","",0.83
"4662ce4de2d1fd44be58203e8893738d","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.84
"7641c0197e905c762a5529dbcbf2b45c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.92
"2bd35e6a3f641a6addf607d5c0e69b40","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.8
"702fe5d6b3ac954e3dc6f86582dfe692","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.64
"7bab7a3a57e044397f827b772281c47f","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","",0.98
"d34b184d2434a9a59b238cb3a6d37176","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","HT002","",0.87
"6f1cbae792de3e1162d3d7dffbe4bb20","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","intestinalis",0.99
"6dea307895c30a32df42743302acadcb","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.93
"1857b46c5a72ecb8b383c7e26b777831","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"69179c4a6011d0c9d30036cf18626520","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","",1
"4c388b266a429ed07243e42dc036713a","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","MM2","",0.5
"d46f7bf5556893b1a52f835991191722","Bacteria","Bacteria","Firmicutes","Bacilli","RF39","","","",1
"c6d195151898f68d247aa4e0d2bd7d30","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera","",0.93
"4f3d6f1fc01f18a8dd773fde101dfc1b","Bacteria","Bacteria","","","","","","",0.99
"1771dbd0ee9f21270afa04a2c6a82e82","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter","",0.85
"862a975e6b01109e8bc6ec65c90c26fe","Bacteria","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae","Mucispirillum","",0.99
"19bb58c9e55bd4f6a5616c0537656eaa","Bacteria","Bacteria","Firmicutes","Bacilli","RF39","","","",1
"3b8ed94f386b733c941b13aec2d47f2e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","latericoloratus",1
"c7710d6f144476667c42e65e2ec71053","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","","",1
"ae8f0183cdec0a764735960d367239a3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",1
"88224b06f16a7855b79b5e844f9adf6c","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",0.97
"1359cca8e112cd69694a8a206faec918","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.98
"88cfc2691800fec380ecafaefe5eac20","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Centipeda","",0.72
"6eb45b0f3b2c9ac8444a7688ff2d5d52","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","",0.93
"bff4f050a653cefbbb204915dc58a4af","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] torques group","",0.61
"87b44578b1528b5611872ae1a2394afe","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.7
"1d6a0f110ae179976b5b8762cd7d857c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.55
"b6ed1fda48450bc73938e1aad922a581","Bacteria","Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","","",1
"429c2c21fff567a32bf2d858b41bb3b0","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","",0.91
"39db7eabaf849f43e57e238635a3eb53","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.76
"61d2351fc7738a3b7a2422f7301c0352","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium","",0.74
"d21108b62ee1c37c5cc9c371a9c87dad","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"f6edbcb91f18c1dcc550ce2c68333165","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","",1
"44f50bc9a380ef8c8c3c1bf15f210d19","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",1
"d0dc709058d9860a8562a647bb494af8","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","","",0.73
"663d59545ec76d3b0d25425217076bc8","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",1
"51c498e41b4bc032be8910df70a28299","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","parauberis",1
"de717f61aefcf640188fd61b088275cf","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.64
"75759f3e0efef4d75e2025880612494a","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","",0.99
"809eb18e709bf0b62ccb9cecd25ef6d9","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","bergensis",0.88
"476f23054aadc5156eae036c2c5e73af","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",1
"74546e64b4329b657c9aeaa302ce699c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.91
"2ebdd889ac4edd67dabf2161728f5d09","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"4fd8d9ecd2ac6ef2fb8953df56ee6c44","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",0.78
"fc504f21e7e25f5da61e91d818fd28cf","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.77
"43f23f3b451924647b2d57779d16f6a5","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Haemophilus","",0.9
"c63a9149cf144c99f9d751c7f9da00bf","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-011","","",0.55
"5cea94c08e6c72c1841d178bfa27e0b1","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",1
"4d68b885202d03450f315bf394fd86bb","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.84
"7fe9349081613509915d8837686a22fc","Bacteria","Bacteria","","","","","","",1
"011957581d722ab5decf75c31643d1c2","Bacteria","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Fretibacterium","",0.69
"755d9b28800364fba25fead2f1af7bf0","Bacteria","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","",1
"b00c025ce0f5c02a2acc7806a3405ea8","Bacteria","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum","",1
"bbf006d7c2f14e19412d1ae568c12ce9","Bacteria","Bacteria","","","","","","",1
"15f9f1362adc49cd842b7237b2e311a7","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","",0.92
"fe8c8a9a5a0157c514051708618ce535","Bacteria","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","","",1
"266a9d3053264201715c67ace5b0c0ad","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.69
"56d51f658e6d1b9116e48508cfe106db","Bacteria","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Flexilinea","",1
"f8784cb09ab2f5400bdb1ecfd237b5b7","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus","",0.95
"d3bcc55bce2ef34c540df6bdd71b175c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.64
"4889746fc25a87c9cd14572e64f0e46b","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"32b7768bf5249bf97da9ecc616582187","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","",0.54
"a4d265fad24646b34192dbf5f0099a3c","Bacteria","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Brevifollis","",0.64
"bc9c836f604070fc4df07bbceadd38df","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","",0.94
"14ab1cbfd8f55924db36a2380a82840a","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.58
"5f8711f7d2b647e1d46139ae039f72c2","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","",1
"c96042bad1325a78f19963e535069cc5","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.93
"e68fb70f2a45f2d7a80b58da01cae9d4","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","","",1
"a38ebc56ed7acb8144eb7326184bf18e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","cardium",1
"d91a9cbe14ff1df60b9e330ff4d5f7d5","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","","",0.96
"3b3c08e91fd494a4dfad8bffc030cb75","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.92
"813473f26dc3a8271d09bee7a349d0b1","Bacteria","Bacteria","","","","","","",1
"162dcb3929e23b071e65fda88174be74","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","",1
"2bd1ee43ba51b3243e40bc5d57c1a36b","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"589aa097b6bf4050ef89385ea4a8605a","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","",0.71
"3051e80e58cdcefb6e214f2ea5314912","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.96
"6f1abd22e53b2f5682ba13bca5ba8a83","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.99
"a495cfaa3fa4f7b5cc81346ba42ae74d","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214 group","",0.58
"d9dbdf63be3611717610590157e36a04","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Haemophilus","",0.84
"99f61402656c8de20a635e5062604e67","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.5
"06a46d865b7fa28372b77fdb0e4fba80","Bacteria","Bacteria","Myxococcota","Polyangia","mle1-27","","","",0.98
"350e1ca68ca0f6cd698f010773e233db","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","",1
"7b426130a57f6c378a2d2738847c0dfd","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"4cb41777a79a421ce0ea64d1d234279c","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","","",1
"d63e3ee111f0d41a61942a4d040b4d1a","Bacteria","Bacteria","Chloroflexi","Gitt-GS-136","","","","",1
"982fec586abc2cfd7ff41d49d6d4631f","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-003","",1
"c922d8bc396c72611f5db8b43066951d","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Anaerotruncus","",1
"69a56e00439c91d3f4112fd3d42ad270","Bacteria","Bacteria","Patescibacteria","Parcubacteria","","","","",1
"f5147501f4507d92d89ef937493f22e7","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",0.95
"d88472fab776cc0c6a0e541774e4a282","Bacteria","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","",0.98
"caac42326a1da5d6ad6b2390bf53547a","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.52
"fb81a4d9d92d8f529ef49b59312a89d5","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","",0.99
"f37f00c8d4e2cb46e97c4cca795c0b68","Bacteria","Bacteria","","","","","","",1
"b7efb7dc840dff729bf251a99ad91c64","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Orrella","",0.54
"218f3148be020e6567b07ebbada888d5","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","","","","",0.84
"2bbb28b70c3a3757e48663f4d0003ecc","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","yanoikuyae",0.87
"b6f7033f949c8563a30f2e6bf43c2173","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","","",0.77
"0ffb8273dc59a5e1feeb213281cfcd38","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005","",0.65
"0a90f634fe2a19930ce208a442b26f4d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"6350f9c3ead0d022bf90bc499eb4436b","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","",0.81
"8652c901c5d8b6d36939e2f433a2be59","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.73
"1149ff962f7be77f831ec3b03b09f032","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.58
"2c2305f4652c3211a7e2d97f8e416b71","Bacteria","Bacteria","","","","","","",0.98
"45d4fe3f6c01f77c2dfc11dd91d3359a","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","",0.91
"6be9d2975d5c2a5dd4bf48c0566b8ad4","Bacteria","Bacteria","","","","","","",1
"6ca1c76b6accf739f5153ff1cb8a79c1","Bacteria","Bacteria","","","","","","",1
